# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
10342at4891	Complete	ctg000002_P	829205	832474	-	708.1	1071	https://www.orthodb.org/v10?query=10342at4891	P-loop containing nucleoside triphosphate hydrolase protein
10350at4891	Complete	ctg000001_P	744052	745620	+	650.8	366	https://www.orthodb.org/v10?query=10350at4891	ATP-dependent RNA helicase DBP3
10359at4891	Complete	ctg000001_P	118117	119316	+	525.9	332	https://www.orthodb.org/v10?query=10359at4891	Succinate--CoA ligase 
10361at4891	Complete	ctg000005_P	283848	285170	-	503.0	332	https://www.orthodb.org/v10?query=10361at4891	Ferrodoxin-fold anticodon-binding domain
10391at4891	Complete	ctg000000_P	379337	381892	-	637.2	475	https://www.orthodb.org/v10?query=10391at4891	Tetratricopeptide repeat
10450at4891	Complete	ctg000003_P	323826	325775	-	667.9	470	https://www.orthodb.org/v10?query=10450at4891	DNA replication origin binding
10497at4891	Complete	ctg000005_P	297503	298921	-	267.9	301	https://www.orthodb.org/v10?query=10497at4891	ATPase, V1 complex, subunit H, C-terminal
10591at4891	Complete	ctg000000_P	708538	710526	+	298.4	415	https://www.orthodb.org/v10?query=10591at4891	Similar to Saccharomyces cerevisiae YDR137W RGP1 Subunit of a Golgi membrane exchange factor (Ric1p-Rgp1p) that catalyzes nucleotide exchange on Ypt6p
10608at4891	Complete	ctg000002_P	999705	1001015	+	494.8	329	https://www.orthodb.org/v10?query=10608at4891	tRNA guanosine-2'-O-methyltransferase
10618at4891	Complete	ctg000000_P	280750	282288	-	406.7	267	https://www.orthodb.org/v10?query=10618at4891	Protein kinase domain
10619at4891	Complete	ctg000005_P	792615	794222	+	427.9	372	https://www.orthodb.org/v10?query=10619at4891	Thiamine phosphate synthase
10626at4891	Complete	ctg000010_P	324681	326567	-	597.9	443	https://www.orthodb.org/v10?query=10626at4891	Oxoglutarate/iron-dependent dioxygenase
10638at4891	Complete	ctg000006_P	103914	105107	+	553.2	332	https://www.orthodb.org/v10?query=10638at4891	tRNA-dihydrouridine synthase
10646at4891	Complete	ctg000009_P	84413	85744	-	503.3	341	https://www.orthodb.org/v10?query=10646at4891	Aminoacyl-tRNA synthetase, class II
10649at4891	Complete	ctg000003_P	231137	232927	-	392.8	310	https://www.orthodb.org/v10?query=10649at4891	WD40-repeat-containing domain
10660at4891	Complete	ctg000003_P	955064	957016	+	714.6	485	https://www.orthodb.org/v10?query=10660at4891	Coronin
10670at4891	Complete	ctg000001_P	606020	607447	+	331.7	377	https://www.orthodb.org/v10?query=10670at4891	SWR1-complex protein 4
10684at4891	Complete	ctg000007_P	197085	198734	-	445.2	355	https://www.orthodb.org/v10?query=10684at4891	SH3 domain
10695at4891	Complete	ctg000107_P	358519	360942	-	347.4	428	https://www.orthodb.org/v10?query=10695at4891	Cadherin-like
10719at4891	Complete	ctg000005_P	105357	107201	+	247.4	334	https://www.orthodb.org/v10?query=10719at4891	NCA2-domain-containing protein
10727at4891	Complete	ctg000000_P	651558	653621	+	265.0	319	https://www.orthodb.org/v10?query=10727at4891	TRAPP III complex, Trs85
10743at4891	Complete	ctg000005_P	852484	854280	-	378.8	476	https://www.orthodb.org/v10?query=10743at4891	Signal recognition particle subunit SRP68
10759at4891	Complete	ctg000013_P	165839	167251	+	590.1	430	https://www.orthodb.org/v10?query=10759at4891	Heat shock protein DnaJ, cysteine-rich domain
10800at4891	Complete	ctg000000_P	1392731	1394620	+	762.4	413	https://www.orthodb.org/v10?query=10800at4891	Non-specific serine/threonine protein kinase
10825at4891	Complete	ctg000001_P	180669	182117	-	685.2	410	https://www.orthodb.org/v10?query=10825at4891	Zf-ZPR1-domain-containing protein
10849at4891	Complete	ctg000005_P	681875	683089	+	575.0	328	https://www.orthodb.org/v10?query=10849at4891	Aspartic peptidase A1 family
10854at4891	Complete	ctg000001_P	838392	839756	-	421.9	332	https://www.orthodb.org/v10?query=10854at4891	mRNA-capping enzyme subunit alpha
10861at4891	Complete	ctg000003_P	137293	139731	-	314.7	444	https://www.orthodb.org/v10?query=10861at4891	FAS1 domain
10872at4891	Complete	ctg000022_P	450244	452043	+	628.6	410	https://www.orthodb.org/v10?query=10872at4891	Vacuolar amino acid transporter 1
10892at4891	Complete	ctg000010_P	519872	521287	-	563.7	352	https://www.orthodb.org/v10?query=10892at4891	Protein AFG1
10896at4891	Complete	ctg000012_P	81284	82540	-	259.0	235	https://www.orthodb.org/v10?query=10896at4891	PPM-type phosphatase domain
10924at4891	Complete	ctg000022_P	290431	291897	-	353.9	313	https://www.orthodb.org/v10?query=10924at4891	Actin family
10934at4891	Complete	ctg000007_P	287426	288736	+	716.9	365	https://www.orthodb.org/v10?query=10934at4891	Peptide chain release factor eRF1/aRF1
10963at4891	Complete	ctg000003_P	145893	147266	+	468.9	307	https://www.orthodb.org/v10?query=10963at4891	General transcription and DNA repair factor IIH
10968at4891	Complete	ctg000007_P	241520	243256	+	575.6	371	https://www.orthodb.org/v10?query=10968at4891	polyubiquitin-tagged protein recognition complex, Npl4 component
10975at4891	Complete	ctg000022_P	424197	426206	-	711.0	502	https://www.orthodb.org/v10?query=10975at4891	Nucleolar protein 9
11009at4891	Complete	ctg000007_P	671696	673066	+	459.8	323	https://www.orthodb.org/v10?query=11009at4891	ubiquinol-cytochrome c reductase core subunit 1
11034at4891	Complete	ctg000005_P	299455	300552	-	680.6	325	https://www.orthodb.org/v10?query=11034at4891	Glutamine synthetase
11037at4891	Complete	ctg000011_P	119583	120875	-	613.1	360	https://www.orthodb.org/v10?query=11037at4891	ATP-dependent RNA helicase DBP8
11039at4891	Complete	ctg000007_P	758706	759854	+	473.9	284	https://www.orthodb.org/v10?query=11039at4891	Methionine aminopeptidase 2
11107at4891	Complete	ctg000013_P	22577	24517	-	426.3	326	https://www.orthodb.org/v10?query=11107at4891	DUF155-domain-containing protein
11155at4891	Missing
11161at4891	Complete	ctg000000_P	170914	172311	-	705.0	358	https://www.orthodb.org/v10?query=11161at4891	ATP-dependent RNA helicase DHH1
11184at4891	Complete	ctg000011_P	117693	119225	-	706.3	403	https://www.orthodb.org/v10?query=11184at4891	60S ribosomal export protein NMD3
11198at4891	Complete	ctg000000_P	399932	401095	+	722.9	349	https://www.orthodb.org/v10?query=11198at4891	Actin family
11201at4891	Complete	ctg000000_P	1242197	1243480	+	710.8	345	https://www.orthodb.org/v10?query=11201at4891	26S Proteasome regulatory subunit 6B
11232at4891	Complete	ctg000000_P	1147736	1149175	-	355.3	263	https://www.orthodb.org/v10?query=11232at4891	Svf1-like, C-terminal
11266at4891	Complete	ctg000002_P	670531	671976	+	671.3	370	https://www.orthodb.org/v10?query=11266at4891	ATP-dependent RNA helicase DBP5
11279at4891	Complete	ctg000003_P	807999	809186	-	690.4	319	https://www.orthodb.org/v10?query=11279at4891	Ketol-acid reductoisomerase, mitochondrial
11326at4891	Complete	ctg000000_P	1337932	1339248	-	407.2	324	https://www.orthodb.org/v10?query=11326at4891	Tetratricopeptide-like helical domain superfamily
11330at4891	Complete	ctg000010_P	259780	261222	+	660.5	420	https://www.orthodb.org/v10?query=11330at4891	Peptidase M24
11349at4891	Complete	ctg000007_P	470454	473129	+	536.5	506	https://www.orthodb.org/v10?query=11349at4891	Tetratricopeptide repeat
11350at4891	Complete	ctg000000_P	754246	758136	+	632.0	617	https://www.orthodb.org/v10?query=11350at4891	mRNA export factor Sac3
11365at4891	Complete	ctg000001_P	825384	826910	+	291.0	308	https://www.orthodb.org/v10?query=11365at4891	Nuclear polyadenylated RNA-binding protein NAB2
11379at4891	Complete	ctg000000_P	1278987	1281524	+	269.2	472	https://www.orthodb.org/v10?query=11379at4891	Pre-mRNA-splicing factor SYF1
11405at4891	Complete	ctg000006_P	847664	850087	-	773.1	587	https://www.orthodb.org/v10?query=11405at4891	Mitochondrial escape protein 2
11444at4891	Complete	ctg000008_P	541861	543132	-	680.3	372	https://www.orthodb.org/v10?query=11444at4891	Adenylosuccinate synthetase
11448at4891	Complete	ctg000107_P	71938	73149	+	471.3	321	https://www.orthodb.org/v10?query=11448at4891	DNA primase
11469at4891	Complete	ctg000009_P	519149	520306	-	580.5	309	https://www.orthodb.org/v10?query=11469at4891	tRNA N6-adenosine threonylcarbamoyltransferase
11530at4891	Complete	ctg000007_P	106978	108297	+	542.4	347	https://www.orthodb.org/v10?query=11530at4891	Similar to Saccharomyces cerevisiae YBR243C ALG7 UDP-N-acetyl-glucosamine-1-P transferase
11568at4891	Complete	ctg000009_P	404496	405719	-	347.1	320	https://www.orthodb.org/v10?query=11568at4891	WD40-repeat-containing domain
11569at4891	Complete	ctg000002_P	169024	170391	+	620.9	384	https://www.orthodb.org/v10?query=11569at4891	Gamma-glutamyl phosphate reductase
11586at4891	Complete	ctg000002_P	278222	279532	+	686.1	336	https://www.orthodb.org/v10?query=11586at4891	ATPase, AAA-type, conserved site
11624at4891	Complete	ctg000005_P	127270	128379	-	375.3	277	https://www.orthodb.org/v10?query=11624at4891	Lysophosphatidylcholine acyltransferase
11625at4891	Complete	ctg000107_P	273335	274582	-	595.4	324	https://www.orthodb.org/v10?query=11625at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
11626at4891	Complete	ctg000013_P	168865	170331	+	744.5	408	https://www.orthodb.org/v10?query=11626at4891	Dihydrolipoyl dehydrogenase
11682at4891	Complete	ctg000001_P	182626	183855	+	617.3	360	https://www.orthodb.org/v10?query=11682at4891	P-loop containing nucleoside triphosphate hydrolase protein
11696at4891	Complete	ctg000006_P	511276	512808	-	677.6	384	https://www.orthodb.org/v10?query=11696at4891	WD40-repeat-containing domain
11698at4891	Complete	ctg000013_P	18896	20530	+	420.7	304	https://www.orthodb.org/v10?query=11698at4891	Coatomer subunit delta
11745at4891	Complete	ctg000001_P	229860	231026	+	616.0	324	https://www.orthodb.org/v10?query=11745at4891	Tyrosine--tRNA ligase
11759at4891	Complete	ctg000002_P	1013819	1015114	-	571.1	350	https://www.orthodb.org/v10?query=11759at4891	1,3-beta-glucanosyltransferase
11780at4891	Complete	ctg000022_P	399030	400226	+	646.2	314	https://www.orthodb.org/v10?query=11780at4891	Ribonucleotide reductase small subunit
11796at4891	Complete	ctg000002_P	480543	482090	+	272.5	329	https://www.orthodb.org/v10?query=11796at4891	Mannosyltransferase
11809at4891	Complete	ctg000009_P	397392	399428	-	253.8	270	https://www.orthodb.org/v10?query=11809at4891	PAN2-PAN3 deadenylation complex subunit PAN3
11823at4891	Complete	ctg000009_P	394714	396051	+	539.3	336	https://www.orthodb.org/v10?query=11823at4891	THIF-type NAD/FAD binding fold
11825at4891	Complete	ctg000000_P	191362	192696	+	430.8	340	https://www.orthodb.org/v10?query=11825at4891	Winged helix-like DNA-binding domain superfamily
11838at4891	Complete	ctg000001_P	921853	923520	-	576.0	406	https://www.orthodb.org/v10?query=11838at4891	P-loop containing nucleoside triphosphate hydrolase protein
11851at4891	Complete	ctg000000_P	252028	254178	+	346.7	480	https://www.orthodb.org/v10?query=11851at4891	Nucleoporin NUP84
11866at4891	Complete	ctg000022_P	426586	428289	-	815.4	478	https://www.orthodb.org/v10?query=11866at4891	GroEL-like apical domain superfamily
11876at4891	Complete	ctg000002_P	640597	641757	-	689.9	347	https://www.orthodb.org/v10?query=11876at4891	Ribosomal protein L3
11892at4891	Complete	ctg000000_P	645988	647406	-	534.7	347	https://www.orthodb.org/v10?query=11892at4891	Membrane protein TMS1
11902at4891	Complete	ctg000010_P	46159	48120	-	218.8	271	https://www.orthodb.org/v10?query=11902at4891	P-loop containing nucleoside triphosphate hydrolase
11916at4891	Complete	ctg000001_P	252408	253511	-	577.4	329	https://www.orthodb.org/v10?query=11916at4891	P-loop containing nucleoside triphosphate hydrolase protein
11940at4891	Duplicated	ctg000000_P	649307	651289	-	653.4	505	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11940at4891	Duplicated	ctg000003_P	273933	275906	-	686.7	511	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11978at4891	Duplicated	ctg000010_P	253940	255346	-	789.2	401	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
11978at4891	Duplicated	ctg000107_P	229332	230738	+	787.4	403	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
12025at4891	Complete	ctg000002_P	902992	905379	-	271.8	437	https://www.orthodb.org/v10?query=12025at4891	Putative N-terminal acetyltransferase complex subunit
12039at4891	Complete	ctg000002_P	954597	955871	+	721.5	367	https://www.orthodb.org/v10?query=12039at4891	Tryptophanyl-tRNA synthetase
12044at4891	Complete	ctg000009_P	538087	539340	+	222.9	201	https://www.orthodb.org/v10?query=12044at4891	DUF300-domain-containing protein
12110at4891	Complete	ctg000012_P	178472	179893	+	374.3	322	https://www.orthodb.org/v10?query=12110at4891	Aminoacyl-tRNA synthetase, class II
12111at4891	Complete	ctg000005_P	717227	718444	+	572.9	300	https://www.orthodb.org/v10?query=12111at4891	Protoheme IX farnesyltransferase, mitochondrial
12134at4891	Complete	ctg000008_P	411894	416615	+	639.7	672	https://www.orthodb.org/v10?query=12134at4891	THO complex, subunitTHOC2, C-terminal
12169at4891	Complete	ctg000001_P	402993	404804	-	722.7	536	https://www.orthodb.org/v10?query=12169at4891	Pescadillo homolog
12175at4891	Complete	ctg000002_P	430254	432107	+	683.9	486	https://www.orthodb.org/v10?query=12175at4891	Membrane bound O-acyl transferase, MBOAT
12194at4891	Complete	ctg000002_P	1033714	1036851	+	676.4	710	https://www.orthodb.org/v10?query=12194at4891	RNA polymerase-associated protein CTR9
12225at4891	Complete	ctg000009_P	57207	60494	+	553.0	769	https://www.orthodb.org/v10?query=12225at4891	Exportin-T
12232at4891	Complete	ctg000008_P	496045	497112	-	526.8	296	https://www.orthodb.org/v10?query=12232at4891	N-terminal nucleophile aminohydrolase
12237at4891	Complete	ctg000008_P	479917	481578	+	261.2	307	https://www.orthodb.org/v10?query=12237at4891	WD40-repeat-containing domain
12254at4891	Complete	ctg000010_P	36357	37469	-	627.8	308	https://www.orthodb.org/v10?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12256at4891	Complete	ctg000005_P	473152	475548	-	532.6	619	https://www.orthodb.org/v10?query=12256at4891	Vps16, C-terminal
12258at4891	Complete	ctg000000_P	438502	439818	+	681.2	345	https://www.orthodb.org/v10?query=12258at4891	26S Proteasome regulatory subunit 4
12292at4891	Complete	ctg000005_P	666942	669524	-	677.9	468	https://www.orthodb.org/v10?query=12292at4891	ABC transporter type 1, transmembrane domain
12307at4891	Complete	ctg000000_P	181627	183456	-	359.4	404	https://www.orthodb.org/v10?query=12307at4891	Sas10 C-terminal domain
12308at4891	Complete	ctg000000_P	653827	655845	-	755.8	489	https://www.orthodb.org/v10?query=12308at4891	Carbohydrate kinase, FGGY, C-terminal
12314at4891	Complete	ctg000006_P	787220	788371	-	488.8	307	https://www.orthodb.org/v10?query=12314at4891	Cytochrome b5-like heme/steroid binding domain
12332at4891	Complete	ctg000107_P	274852	276348	+	442.0	364	https://www.orthodb.org/v10?query=12332at4891	Protein SHQ1
12347at4891	Complete	ctg000005_P	339415	342117	+	824.6	599	https://www.orthodb.org/v10?query=12347at4891	Mitochondrial carrier
12349at4891	Complete	ctg000010_P	517274	518284	+	411.5	265	https://www.orthodb.org/v10?query=12349at4891	ribosomal protein L2
12381at4891	Complete	ctg000107_P	66451	67743	-	384.0	300	https://www.orthodb.org/v10?query=12381at4891	WD40-repeat-containing domain
12422at4891	Complete	ctg000003_P	702484	703815	+	695.9	386	https://www.orthodb.org/v10?query=12422at4891	Pyridoxal phosphate-dependent transferase
12445at4891	Complete	ctg000002_P	354203	355486	+	517.8	353	https://www.orthodb.org/v10?query=12445at4891	Nicotinate phosphoribosyltransferase
12450at4891	Complete	ctg000008_P	76082	77041	+	419.1	257	https://www.orthodb.org/v10?query=12450at4891	4-hydroxybenzoate polyprenyltransferase, mitochondrial
12468at4891	Complete	ctg000009_P	382630	385728	+	426.7	623	https://www.orthodb.org/v10?query=12468at4891	Armadillo-type fold
12469at4891	Complete	ctg000022_P	545480	547174	+	399.1	386	https://www.orthodb.org/v10?query=12469at4891	Leucine-rich repeat, cysteine-containing subtype
12487at4891	Complete	ctg000002_P	207856	209016	-	546.1	307	https://www.orthodb.org/v10?query=12487at4891	Carbamoyl-phosphate synthase arginine-specific small chain
12502at4891	Complete	ctg000002_P	465469	466905	-	419.4	355	https://www.orthodb.org/v10?query=12502at4891	SUN domain
12523at4891	Duplicated	ctg000007_P	122067	123356	+	414.7	291	https://www.orthodb.org/v10?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12523at4891	Duplicated	ctg000024_P	240	1529	+	414.7	291	https://www.orthodb.org/v10?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12541at4891	Complete	ctg000008_P	361305	363897	-	786.8	395	https://www.orthodb.org/v10?query=12541at4891	ATP-dependent RNA helicase DBP2
12549at4891	Complete	ctg000003_P	351454	352758	+	637.6	304	https://www.orthodb.org/v10?query=12549at4891	Mitogen-activated protein kinase
12560at4891	Complete	ctg000005_P	60864	62174	+	701.0	366	https://www.orthodb.org/v10?query=12560at4891	ATPase, AAA-type, conserved site
12562at4891	Complete	ctg000010_P	97266	99647	-	363.3	410	https://www.orthodb.org/v10?query=12562at4891	Conserved oligomeric Golgi complex subunit 3
12567at4891	Complete	ctg000005_P	511458	512876	-	468.9	326	https://www.orthodb.org/v10?query=12567at4891	Mitochondrial import inner membrane translocase subunit TIM50
12584at4891	Complete	ctg000000_P	986190	989195	+	725.4	621	https://www.orthodb.org/v10?query=12584at4891	P-type ATPase
12627at4891	Complete	ctg000006_P	366907	368229	-	509.2	337	https://www.orthodb.org/v10?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
12629at4891	Complete	ctg000008_P	418638	420092	-	612.7	372	https://www.orthodb.org/v10?query=12629at4891	Ammonium transporter
12635at4891	Complete	ctg000005_P	896291	898243	+	596.5	442	https://www.orthodb.org/v10?query=12635at4891	Galactose oxidase
12664at4891	Complete	ctg000009_P	578800	580533	+	506.9	347	https://www.orthodb.org/v10?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	ctg000009_P	411260	412237	+	280.5	257	https://www.orthodb.org/v10?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	ctg000012_P	204516	205763	-	755.6	399	https://www.orthodb.org/v10?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	ctg000000_P	538912	539988	+	567.1	308	https://www.orthodb.org/v10?query=12717at4891	Uroporphyrinogen decarboxylase
